,word,class
7562,misguide,0
7563,misguided,0
7564,mishandle,0
7565,mishap,0
7566,misinform,0
7567,misinformed,0
7568,misinterpret,0
7569,misjudge,0
7570,misjudgment,0
7571,mislead,0
7572,misleading,0
7573,misleadingly,0
7574,mismanage,0
7575,mispronounce,0
7576,mispronounced,0
7577,mispronounces,0
7578,misread,0
7579,misreading,0
7580,misrepresent,0
7581,misrepresentation,0
7582,miss,0
7583,missed,0
7584,misses,0
7585,misshapen,0
7586,missing,0
7587,misstatement,0
7588,mist,0
7589,mistake,0
7590,mistaken,0
7591,mistakenly,0
7592,mistakes,0
7593,mistress,0
7594,mistrust,0
7595,mistrustful,0
7596,mistrustfully,0
7597,mists,0
7598,misunderstand,0
7599,misunderstanding,0
7600,misunderstandings,0
7601,misunderstood,0
7602,misuse,0
7603,moan,0
7604,mobster,0
7605,mock,0
7606,mocked,0
7607,mockeries,0
7608,mockery,0
7609,mocking,0
7610,mockingly,0
7611,mocks,0
7612,moldy,0
7613,molest,0
7614,molestation,0
7615,monotonous,0
7616,monotony,0
7617,monster,0
7618,monstrosities,0
7619,monstrosity,0
7620,monstrous,0
7621,monstrously,0
7622,moody,0
7623,moot,0
7624,mope,0
7625,morbid,0
7626,morbidly,0
7627,mordant,0
7628,mordantly,0
7629,moribund,0
7630,moron,0
7631,moronic,0
7632,morons,0
7633,mortification,0
7634,mortified,0
7635,mortify,0
7636,mortifying,0
7637,motionless,0
7638,motley,0
7639,mourn,0
7640,mourner,0
7641,mournful,0
7642,mournfully,0
7643,mouth,0
7644,muddle,0
7645,muddy,0
7646,mudslinger,0
7647,mudslinging,0
7648,mulish,0
7649,multi-polarization,0
7650,mundane,0
7651,murder,0
7652,murderer,0
7653,murderous,0
7654,murderously,0
7655,murky,0
7656,muscle-flexing,0
7657,mushy,0
7658,musty,0
7659,mysterious,0
7660,mysteriously,0
7661,mystery,0
7662,mystify,0
7663,myth,0
7664,mythmalicious,0
7665,nag,0
7666,nagging,0
7667,naive,0
7668,naively,0
7669,narrower,0
7670,nastily,0
7671,nastiness,0
7672,nasty,0
7673,naughty,0
7674,nauseate,0
7675,nauseates,0
7676,nauseating,0
7677,nauseatingly,0
7678,naïve,0
7679,nebulous,0
7680,nebulously,0
7681,needless,0
7682,needlessly,0
7683,needy,0
7684,nefarious,0
7685,nefariously,0
7686,negate,0
7687,negation,0
7688,negative,0
7689,negatives,0
7690,negativity,0
7691,neglect,0
7692,neglected,0
7693,negligence,0
7694,negligent,0
7695,nemesis,0
7696,nepotism,0
7697,nervous,0
7698,nervously,0
7699,nervousness,0
7700,nettle,0
7701,nettlesome,0
7702,neurotic,0
7703,neurotically,0
7704,never,0
7705,niggle,0
7706,niggles,0
7707,nightmare,0
7708,nightmarish,0
7709,nightmarishly,0
7710,nitpick,0
7711,nitpicking,0
7712,no,0
7713,nobody,0
7714,noise,0
7715,noises,0
7716,noisier,0
7717,noisy,0
7718,non-confidence,0
7719,nondescript,0
7720,nonexistent,0
7721,nonresponsive,0
7722,nonsense,0
7723,nosey,0
7724,not,0
7725,notoriety,0
7726,notorious,0
7727,notoriously,0
7728,noxious,0
7729,nuisance,0
7730,numb,0
7731,obese,0
7732,object,0
7733,objection,0
7734,objectionable,0
7735,objections,0
7736,oblique,0
7737,obliterate,0
7738,obliterated,0
7739,oblivious,0
7740,obnoxious,0
7741,obnoxiously,0
7742,obscene,0
7743,obscenely,0
7744,obscenity,0
7745,obscure,0
7746,obscured,0
7747,obscures,0
7748,obscurity,0
7749,obsess,0
7750,obsessive,0
7751,obsessively,0
7752,obsessiveness,0
7753,obsolete,0
7754,obstacle,0
7755,obstinate,0
7756,obstinately,0
7757,obstruct,0
7758,obstructed,0
7759,obstructing,0
7760,obstruction,0
7761,obstructs,0
7762,obtrusive,0
7763,obtuse,0
7764,occlude,0
7765,occluded,0
7766,occludes,0
7767,occluding,0
7768,odd,0
7769,odder,0
7770,oddest,0
7771,oddities,0
7772,oddity,0
7773,oddly,0
7774,odious,0
7775,odor,0
7776,offence,0
7777,offend,0
7778,offender,0
7779,offending,0
7780,offenses,0
7781,offensive,0
7782,offensively,0
7783,offensiveness,0
7784,officious,0
7785,old,0
7786,ominous,0
7787,ominously,0
7788,omission,0
7789,omit,0
7790,one-sided,0
7791,onerous,0
7792,onerously,0
7793,onslaught,0
7794,opinionated,0
7795,opponent,0
7796,opportunistic,0
7797,oppose,0
7798,opposition,0
7799,oppositions,0
7800,oppress,0
7801,oppression,0
7802,oppressive,0
7803,oppressively,0
7804,oppressiveness,0
7805,oppressors,0
7806,ordeal,0
7807,orphan,0
7808,ostracize,0
7809,outbreak,0
7810,outburst,0
7811,outbursts,0
7812,outcast,0
7813,outcry,0
7814,outlaw,0
7815,outmoded,0
7816,outrage,0
7817,outraged,0
7818,outrageous,0
7819,outrageously,0
7820,outrageousness,0
7821,outrages,0
7822,outsider,0
7823,over-acted,0
7824,over-awe,0
7825,over-balanced,0
7826,over-hyped,0
7827,over-priced,0
7828,over-valuation,0
7829,overact,0
7830,overacted,0
7831,overawe,0
7832,overbalance,0
7833,overbalanced,0
7834,overbearing,0
7835,overbearingly,0
7836,overblown,0
7837,overdo,0
7838,overdone,0
7839,overdue,0
7840,overemphasize,0
7841,overheat,0
7842,overkill,0
7843,overloaded,0
7844,overlook,0
7845,overpaid,0
7846,overplay,0
7847,overpower,0
7848,overpriced,0
7849,overrated,0
7850,overreach,0
7851,overrun,0
7852,overshadow,0
7853,oversight,0
7854,oversights,0
7855,oversimplification,0
7856,oversimplified,0
7857,oversimplify,0
7858,oversize,0
7859,overstate,0
7860,overstated,0
7861,overstatement,0
7862,overstatements,0
7863,overstates,0
7864,overtaxed,0
7865,overtaxoved,0
7866,overthrow,0
7867,overthrows,0
7868,overturn,0
7869,overweight,0
7870,overwhelm,0
7871,overwhelmed,0
7872,overwhelming,0
7873,overwhelmingly,0
7874,overwhelms,0
7875,overzealous,0
7876,overzealously,0
7877,pain,0
7878,painful,0
7879,painfully,0
7880,pains,0
7881,pale,0
7882,pales,0
7883,paltry,0
7884,pan,0
7885,pandemonium,0
7886,pander,0
7887,pandering,0
7888,panders,0
7889,panic,0
7890,panicked,0
7891,panicking,0
7892,panicky,0
7893,paradoxical,0
7894,paradoxically,0
7895,paralyzed,0
7896,paranoia,0
7897,paranoid,0
7898,parasite,0
7899,pariah,0
7900,parody,0
7901,partiality,0
7902,partisan,0
7903,partisans,0
7904,passive,0
7905,passiveness,0
7906,pathetic,0
7907,pathetically,0
7908,patronize,0
7909,paucity,0
7910,pauper,0
7911,paupers,0
7912,payback,0
7913,peculiar,0
7914,peculiarly,0
7915,pedantic,0
7916,peeled,0
7917,peeve,0
7918,peeved,0
7919,peevish,0
7920,peevishly,0
7921,penalize,0
7922,penalty,0
7923,perfidious,0
7924,perfunctory,0
7925,peril,0
7926,perilous,0
7927,perilously,0
7928,perish,0
7929,pernicious,0
7930,perplex,0
7931,perplexed,0
7932,perplexing,0
7933,perplexity,0
7934,persecute,0
7935,persecution,0
7936,pertinacious,0
7937,pertinaciously,0
7938,pertinacity,0
7939,perturb,0
7940,perturbed,0
7941,pervasive,0
7942,perverse,0
7943,perversely,0
7944,perversion,0
7945,perversity,0
7946,pervert,0
7947,perverted,0
7948,perverts,0
7949,pessimism,0
7950,pessimistic,0
7951,pessimistically,0
7952,pest,0
7953,pestilent,0
7954,petrified,0
7955,petrify,0
7956,pettifog,0
7957,petty,0
7958,phobia,0
7959,phobic,0
7960,phony,0
7961,picket,0
7962,picketed,0
7963,picketing,0
7964,pickets,0
7965,picky,0
7966,pig,0
7967,pigs,0
7968,pillage,0
7969,pillory,0
7970,pimple,0
7971,pinch,0
7972,pique,0
7973,pitiable,0
7974,pitiful,0
7975,pitifully,0
7976,pitiless,0
7977,pitilessly,0
7978,pittance,0
7979,pity,0
7980,plagiarize,0
7981,plague,0
7982,plain,0
7983,plaything,0
7984,plea,0
7985,pleas,0
7986,plebeian,0
7987,plight,0
7988,plot,0
7989,plotters,0
7990,ploy,0
7991,plunder,0
7992,plunderer,0
7993,pointless,0
7994,pointlessly,0
7995,poison,0
7996,poisonous,0
7997,poisonously,0
7998,pokey,0
7999,poky,0
8000,pollute,0
8001,polluter,0
8002,polluters,0
8003,pompous,0
8004,poor,0
8005,poorer,0
8006,poorest,0
8007,poorly,0
8008,posturing,0
8009,pout,0
8010,poverty,0
8011,powerless,0
8012,prate,0
8013,pratfall,0
8014,prattle,0
8015,precarious,0
8016,precariously,0
8017,precipitate,0
8018,precipitous,0
8019,predatory,0
8020,predicament,0
8021,prejudge,0
8022,prejudice,0
8023,prejudices,0
8024,prejudicial,0
8025,premeditated,0
8026,preoccupy,0
8027,preposterous,0
8028,preposterously,0
8029,presumptuous,0
8030,presumptuously,0
8031,pretend,0
8032,pretense,0
8033,pretentious,0
8034,pretentiously,0
8035,prevaricate,0
8036,pricey,0
8037,pricier,0
8038,prick,0
8039,prickle,0
8040,prickles,0
8041,pridefulprimitive,0
8042,prison,0
8043,prisoner,0
8044,problem,0
8045,problematic,0
8046,problems,0
8047,procrastinate,0
8048,procrastinates,0
8049,procrastination,0
8050,profane,0
8051,profanity,0
8052,prohibit,0
8053,prohibitive,0
8054,prohibitively,0
8055,propaganda,0
8056,propagandize,0
8057,proprietary,0
8058,prosecute,0
8059,protest,0
8060,protested,0
8061,protesting,0
8062,protests,0
8063,protracted,0
8064,provocation,0
8065,provocative,0
8066,provoke,0
8067,pry,0
8068,pugnacious,0
8069,pugnaciously,0
8070,pugnacity,0
8071,punch,0
8072,punish,0
8073,punishable,0
8074,punitive,0
8075,punk,0
8076,puny,0
8077,puppet,0
8078,puppets,0
8079,puzzled,0
8080,puzzlement,0
8081,puzzling,0
8082,quack,0
8083,qualm,0
8084,qualms,0
8085,quandary,0
8086,quarrelquarrels,0
8087,quarrelsome,0
8088,quash,0
8089,queer,0
8090,questionable,0
8091,quibble,0
8092,quibbles,0
8093,quirky,0
8094,quit,0
8095,quitter,0
8096,rabid,0
8097,racism,0
8098,racist,0
8099,racists,0
8100,racy,0
8101,radical,0
8102,radicalization,0
8103,radically,0
8104,radicals,0
8105,rage,0
8106,ragged,0
8107,raging,0
8108,rail,0
8109,raked,0
8110,rampage,0
8111,rampant,0
8112,ramshackle,0
8113,rancor,0
8114,randomly,0
8115,rankle,0
8116,rant,0
8117,ranted,0
8118,ranting,0
8119,rants,0
8120,rape,0
8121,raped,0
8122,raping,0
8123,rascal,0
8124,rascals,0
8125,rash,0
8126,rattle,0
8127,rattled,0
8128,rattles,0
8129,ravage,0
8130,raving,0
8131,reactionary,0
8132,rebellious,0
8133,rebuff,0
8134,rebuke,0
8135,recalcitrant,0
8136,recant,0
8137,recession,0
8138,recessionary,0
8139,reckless,0
8140,recklessly,0
8141,recklessness,0
8142,recoil,0
8143,recourses,0
8144,redundancy,0
8145,redundant,0
8146,refusal,0
8147,refuse,0
8148,refused,0
8149,refuses,0
8150,refusing,0
8151,refutation,0
8152,refute,0
8153,refuted,0
8154,refutes,0
8155,refuting,0
8156,regress,0
8157,regression,0
8158,regressive,0
8159,regret,0
8160,regretful,0
8161,regretfully,0
8162,regrets,0
8163,regrettable,0
8164,regrettably,0
8165,regretted,0
8166,reject,0
8167,rejected,0
8168,rejecting,0
8169,rejection,0
8170,rejects,0
8171,relapse,0
8172,relentless,0
8173,relentlessly,0
8174,relentlessness,0
8175,reluctance,0
8176,reluctant,0
8177,reluctantly,0
8178,remorse,0
8179,remorseful,0
8180,remorsefully,0
8181,remorseless,0
8182,remorselessly,0
8183,remorselessness,0
8184,renounce,0
8185,renunciation,0
8186,repel,0
8187,repetitive,0
8188,reprehensible,0
8189,reprehensibly,0
8190,reprehension,0
8191,reprehensive,0
8192,repress,0
8193,repression,0
8194,repressive,0
8195,reprimand,0
8196,reproach,0
8197,reproachful,0
8198,reprove,0
8199,reprovingly,0
8200,repudiate,0
8201,repudiation,0
8202,repugnance,0
8203,repugnant,0
8204,repugnantly,0
8205,repulse,0
8206,repulsed,0
8207,repulsing,0
8208,repulsive,0
8209,repulsively,0
8210,repulsiveness,0
8211,resent,0
8212,resentful,0
8213,resentment,0
8214,resignation,0
8215,resigned,0
8216,resistance,0
8217,restless,0
8218,restlessness,0
8219,restrict,0
8220,restricted,0
8221,restriction,0
8222,restrictive,0
8223,resurgent,0
8224,retaliate,0
8225,retaliatory,0
8226,retard,0
8227,retarded,0
8228,retards,0
8229,reticent,0
8230,retract,0
8231,retreat,0
8232,retreated,0
8233,revenge,0
8234,revengeful,0
8235,revengefully,0
8236,revert,0
8237,revile,0
8238,reviled,0
8239,revoke,0
8240,revolt,0
8241,revolting,0
8242,revoltingly,0
8243,revulsion,0
8244,revulsive,0
8245,rhapsodize,0
8246,rhetoric,0
8247,rhetorical,0
8248,ricer,0
8249,ridicule,0
8250,ridicules,0
8251,ridiculous,0
8252,ridiculously,0
8253,rife,0
8254,rift,0
8255,rifts,0
8256,rigid,0
8257,rigidity,0
8258,rigidness,0
8259,rile,0
8260,riled,0
8261,rip,0
8262,rip-off,0
8263,ripped,0
8264,risk,0
8265,risks,0
8266,risky,0
8267,rival,0
8268,rivalry,0
8269,roadblocks,0
8270,rocky,0
8271,rogue,0
8272,rollercoaster,0
8273,rot,0
8274,rotten,0
8275,rough,0
8276,rubbish,0
8277,rude,0
8278,rue,0
8279,ruffian,0
8280,ruffle,0
8281,ruin,0
8282,ruined,0
8283,ruining,0
8284,ruinous,0
8285,ruins,0
8286,rumbling,0
8287,rumor,0
8288,rumors,0
8289,rumple,0
8290,run-down,0
8291,runaway,0
8292,rupture,0
8293,rust,0
8294,rusts,0
8295,rusty,0
8296,rut,0
8297,ruthless,0
8298,ruthlessly,0
8299,ruthlessness,0
8300,ruts,0
8301,sabotage,0
8302,sack,0
8303,sacrificed,0
8304,sad,0
8305,sadden,0
8306,sadly,0
8307,sadness,0
8308,sag,0
8309,sagged,0
8310,sagging,0
8311,saggy,0
8312,sags,0
8313,salacious,0
8314,sanctimonious,0
8315,sap,0
8316,sarcasm,0
8317,sarcastic,0
8318,sarcastically,0
8319,sardonic,0
8320,sardonically,0
8321,sass,0
8322,satirical,0
8323,satirize,0
8324,savage,0
8325,savaged,0
8326,savagery,0
8327,savages,0
8328,scaly,0
8329,scam,0
8330,scams,0
8331,scandal,0
8332,scandalize,0
8333,scandalized,0
8334,scandalous,0
8335,scandalously,0
8336,scandals,0
8337,scant,0
8338,scapegoat,0
8339,scar,0
8340,scarce,0
8341,scarcely,0
8342,scarcity,0
8343,scare,0
8344,scared,0
8345,scarier,0
8346,scariest,0
8347,scarily,0
8348,scarred,0
8349,scars,0
8350,scary,0
8351,scathing,0
8352,scathingly,0
8353,scathinglyscoff,0
8354,scoff,0
8355,scold,0
8356,scolded,0
8357,scolding,0
8358,scorching,0
8359,scorn,0
8360,scornful,0
8361,scornfully,0
8362,scoundrel,0
8363,scourge,0
8364,scowl,0
8365,scramble,0
8366,scrambled,0
8367,scrambles,0
8368,scrambling,0
8369,scrap,0
8370,scratch,0
8371,scratched,0
8372,scratches,0
8373,scratchy,0
8374,scream,0
8375,screech,0
8376,screw-up,0
8377,screwed,0
8378,screwed-up,0
8379,screwy,0
8380,scuff,0
8381,scuffs,0
8382,scum,0
8383,scummy,0
8384,second-class,0
8385,second-tier,0
8386,secretive,0
8387,sedentary,0
8388,seedy,0
8389,seethe,0
8390,seething,0
8391,self-coup,0
8392,self-criticism,0
8393,self-defeating,0
8394,self-destructive,0
8395,self-humiliation,0
8396,self-interest,0
8397,self-interested,0
8398,self-serving,0
8399,self-servingselfish,0
8400,selfish,0
8401,selfishly,0
8402,selfishness,0
8403,semi-retarded,0
8404,senile,0
8405,sensationalize,0
8406,senseless,0
8407,senselessly,0
8408,seriousness,0
8409,sermonize,0
8410,servitude,0
8411,set-up,0
8412,setback,0
8413,setbacks,0
8414,sever,0
8415,severe,0
8416,severity,0
8417,shabby,0
8418,shadowy,0
8419,shady,0
8420,shake,0
8421,shaky,0
8422,shallow,0
8423,sham,0
8424,shambles,0
8425,shame,0
8426,shameful,0
8427,shamefully,0
8428,shamefulness,0
8429,shameless,0
8430,shamelessly,0
8431,shamelessness,0
8432,shark,0
8433,sharply,0
8434,shatter,0
8435,shimmer,0
8436,shimmy,0
8437,shipwreck,0
8438,shirk,0
8439,shirker,0
8440,shit,0
8441,shiver,0
8442,shock,0
8443,shocked,0
8444,shocking,0
8445,shockingly,0
8446,shoddy,0
8447,short-lived,0
8448,shortage,0
8449,shortchange,0
8450,shortcoming,0
8451,shortcomings,0
8452,shortness,0
8453,shortsighted,0
8454,shortsightedness,0
8455,showdown,0
8456,shrew,0
8457,shriek,0
8458,shrill,0
8459,shrilly,0
8460,shrivel,0
8461,shroud,0
8462,shrouded,0
8463,shrug,0
8464,shun,0
8465,shunned,0
8466,sick,0
8467,sicken,0
8468,sickening,0
8469,sickeningly,0
8470,sickly,0
8471,sickness,0
8472,sidetrack,0
8473,sidetracked,0
8474,siege,0
8475,silly,0
8476,simplistic,0
8477,simplistically,0
8478,sin,0
8479,sinful,0
8480,sinfully,0
8481,sinister,0
8482,sinisterly,0
8483,sink,0
8484,sinking,0
8485,skeletons,0
8486,skeptic,0
8487,skeptical,0
8488,skeptically,0
8489,skepticism,0
8490,sketchy,0
8491,skimpy,0
8492,skinny,0
8493,skittish,0
8494,skittishly,0
8495,skulk,0
8496,slack,0
8497,slander,0
8498,slanderer,0
8499,slanderous,0
8500,slanderously,0
8501,slanders,0
8502,slap,0
8503,slashing,0
8504,slaughter,0
8505,slaughtered,0
8506,slave,0
8507,slaves,0
8508,sleazy,0
8509,slime,0
8510,slog,0
8511,slogged,0
8512,slogging,0
8513,slogs,0
8514,sloppily,0
8515,sloppy,0
8516,sloth,0
8517,slothful,0
8518,slow,0
8519,slow-moving,0
8520,slowed,0
8521,slower,0
8522,slowest,0
8523,slowly,0
8524,slug,0
8525,sluggish,0
8526,slump,0
8527,slumping,0
8528,slur,0
8529,slut,0
8530,sluts,0
8531,sly,0
8532,smack,0
8533,smallish,0
8534,smash,0
8535,smear,0
8536,smell,0
8537,smelled,0
8538,smelling,0
8539,smells,0
8540,smelly,0
8541,smelt,0
8542,smoke,0
8543,smokescreen,0
8544,smolder,0
8545,smoldering,0
8546,smother,0
8547,smudge,0
8548,smudged,0
8549,smudges,0
8550,smudging,0
8551,smug,0
8552,smugly,0
8553,smut,0
8554,smuttier,0
8555,smuttiest,0
8556,smutty,0
8557,snag,0
8558,snagged,0
8559,snagging,0
8560,snags,0
8561,snappish,0
8562,snappishly,0
8563,snare,0
8564,snarky,0
8565,snarl,0
8566,sneak,0
8567,sneakily,0
8568,sneaky,0
8569,sneer,0
8570,sneering,0
8571,sneeringly,0
8572,snob,0
8573,snobbish,0
8574,snobby,0
8575,snobs,0
8576,snub,0
8577,soapy,0
8578,sob,0
8579,sober,0
8580,sobering,0
8581,solemn,0
8582,solicitude,0
8583,somber,0
8584,sore,0
8585,sorely,0
8586,soreness,0
8587,sorrow,0
8588,sorrowful,0
8589,sorrowfully,0
8590,sorry,0
8591,sour,0
8592,sourly,0
8593,spade,0
8594,spank,0
8595,spew,0
8596,spewed,0
8597,spewing,0
8598,spews,0
8599,spilling,0
8600,spinster,0
8601,spiritless,0
8602,spite,0
8603,spiteful,0
8604,spitefully,0
8605,spitefulness,0
8606,splatter,0
8607,split,0
8608,splitting,0
8609,spoil,0
8610,spoilage,0
8611,spoilages,0
8612,spoiled,0
8613,spoils,0
8614,spook,0
8615,spookier,0
8616,spookiest,0
8617,spookily,0
8618,spooky,0
8619,spoon-fed,0
8620,spoon-feed,0
8621,sporadic,0
8622,spotty,0
8623,spurious,0
8624,spurn,0
8625,sputter,0
8626,squabble,0
8627,squabbling,0
8628,squander,0
8629,squash,0
8630,squeak,0
8631,squeaks,0
8632,squeaky,0
8633,squeal,0
8634,squealing,0
8635,squeals,0
8636,squirm,0
8637,stab,0
8638,stagnant,0
8639,stagnate,0
8640,stagnation,0
8641,staid,0
8642,stain,0
8643,stains,0
8644,stale,0
8645,stalemate,0
8646,stall,0
8647,stalls,0
8648,stammer,0
8649,stampede,0
8650,standstill,0
8651,stark,0
8652,starkly,0
8653,startle,0
8654,startling,0
8655,startlingly,0
8656,starvation,0
8657,starve,0
8658,static,0
8659,steal,0
8660,stealing,0
8661,steals,0
8662,steep,0
8663,steeply,0
8664,stench,0
8665,stereotype,0
8666,stereotypical,0
8667,stereotypically,0
8668,stern,0
8669,stew,0
8670,sticky,0
8671,stiff,0
8672,stiffness,0
8673,stifle,0
8674,stifling,0
8675,stiflingly,0
8676,stigma,0
8677,stigmatize,0
8678,sting,0
8679,stinging,0
8680,stingingly,0
8681,stingy,0
8682,stink,0
8683,stinks,0
8684,stodgy,0
8685,stole,0
8686,stolen,0
8687,stooge,0
8688,stooges,0
8689,stormy,0
8690,straggle,0
8691,straggler,0
8692,strain,0
8693,strained,0
8694,straining,0
8695,strange,0
8696,strangely,0
8697,stranger,0
8698,strangest,0
8699,strangle,0
8700,streaky,0
8701,strenuous,0
8702,stress,0
8703,stresses,0
8704,stressful,0
8705,stressfully,0
8706,stricken,0
8707,strict,0
8708,strictly,0
8709,strident,0
8710,stridently,0
8711,strife,0
8712,strike,0
8713,stringent,0
8714,stringently,0
8715,struck,0
8716,struggle,0
8717,struggled,0
8718,struggles,0
8719,struggling,0
8720,strut,0
8721,stubborn,0
8722,stubbornly,0
8723,stubbornness,0
8724,stuck,0
8725,stuffy,0
8726,stumble,0
8727,stumbled,0
8728,stumbles,0
8729,stump,0
8730,stumped,0
8731,stumps,0
8732,stun,0
8733,stunt,0
8734,stunted,0
8735,stupid,0
8736,stupidest,0
8737,stupidity,0
8738,stupidly,0
8739,stupor,0
8740,stutter,0
8741,stuttered,0
8742,stuttering,0
8743,stutters,0
8744,sty,0
8745,stymied,0
8746,sub-par,0
8747,subdued,0
8748,subjected,0
8749,subjection,0
8750,subjugate,0
8751,subjugation,0
8752,submissive,0
8753,subordinate,0
8754,subpoena,0
8755,subpoenas,0
8756,subservience,0
8757,subservient,0
8758,substandard,0
8759,subtract,0
8760,subversion,0
8761,subversive,0
8762,subversively,0
8763,subvert,0
8764,succumb,0
8765,suck,0
8766,sucked,0
8767,sucker,0
8768,sucks,0
8769,sucky,0
8770,sue,0
8771,sued,0
8772,sues,0
8773,suffer,0
8774,suffered,0
8775,sufferer,0
8776,sufferers,0
8777,suffering,0
8778,suffers,0
8779,suffocate,0
8780,sugar-coat,0
8781,sugar-coated,0
8782,sugarcoated,0
8783,suicidal,0
8784,suicide,0
8785,sulk,0
8786,sullen,0
8787,sully,0
8788,sunder,0
8789,sunk,0
8790,sunken,0
8791,superficial,0
8792,superficiality,0
8793,superficially,0
8794,superfluous,0
8795,superstition,0
8796,superstitious,0
8797,suppress,0
8798,suppression,0
8799,surrender,0
8800,susceptible,0
8801,suspect,0
8802,suspicion,0
8803,suspicions,0
8804,suspicious,0
8805,suspiciously,0
8806,swagger,0
8807,swamped,0
8808,sweaty,0
8809,swelled,0
8810,swelling,0
8811,swindle,0
8812,swipe,0
8813,swollen,0
8814,symptom,0
8815,symptoms,0
8816,syndrome,0
8817,taboo,0
8818,tacky,0
8819,taint,0
8820,tainted,0
8821,tamper,0
8822,tangle,0
8823,tangled,0
8824,tangles,0
8825,tank,0
8826,tanked,0
8827,tanks,0
8828,tantrum,0
8829,tardy,0
8830,tarnish,0
8831,tarnished,0
8832,tarnishes,0
8833,tarnishing,0
8834,tattered,0
8835,taunt,0
8836,taunting,0
8837,tauntingly,0
8838,taunts,0
8839,taut,0
8840,tawdry,0
8841,taxing,0
8842,tease,0
8843,teasingly,0
8844,tedious,0
8845,tediously,0
8846,temerity,0
8847,temper,0
8848,tempest,0
8849,temptation,0
8850,tenderness,0
8851,tense,0
8852,tension,0
8853,tentative,0
8854,tentatively,0
8855,tenuous,0
8856,tenuously,0
8857,tepid,0
8858,terrible,0
8859,terribleness,0
8860,terribly,0
8861,terrifying,0
8862,terror,0
8863,terror-genic,0
8864,terrorism,0
8865,terrorize,0
8866,testily,0
8867,testy,0
8868,tetchily,0
8869,tetchy,0
8870,thankless,0
8871,the,0
8872,thicker,0
8873,thirst,0
8874,thorny,0
8875,thoughtless,0
8876,thoughtlessly,0
8877,thoughtlessness,0
8878,thrash,0
8879,threat,0
8880,threaten,0
8881,threatening,0
8882,threats,0
8883,threesome,0
8884,throb,0
8885,throbbed,0
8886,throbbing,0
8887,throbs,0
8888,throttle,0
8889,thug,0
8890,thumb-down,0
8891,thumbs-down,0
8892,thwart,0
8893,time-consuming,0
8894,timid,0
8895,timidity,0
8896,timidly,0
8897,tin-y,0
8898,tingled,0
8899,tingling,0
8900,tired,0
8901,tiresome,0
8902,tiring,0
8903,tiringly,0
8904,toil,0
8905,toll,0
8906,top-heavy,0
8907,topple,0
8908,torment,0
8909,tormented,0
8910,torrent,0
8911,tortuous,0
8912,torture,0
8913,tortured,0
8914,tortures,0
8915,torturing,0
8916,torturous,0
8917,torturously,0
8918,totalitarian,0
8919,touchy,0
8920,toughness,0
8921,tout,0
8922,touted,0
8923,touts,0
8924,toxic,0
8925,traduce,0
8926,tragedy,0
8927,tragic,0
8928,tragically,0
8929,traitor,0
8930,traitorous,0
8931,traitorously,0
8932,tramp,0
8933,trample,0
8934,transgress,0
8935,transgression,0
8936,trap,0
8937,trapped,0
8938,trash,0
8939,trashed,0
8940,trashy,0
8941,trauma,0
8942,traumatic,0
8943,traumatically,0
8944,traumatize,0
8945,traumatized,0
8946,travesties,0
8947,travesty,0
8948,treacherous,0
8949,treacherously,0
8950,treachery,0
8951,treason,0
8952,treasonous,0
8953,trick,0
8954,tricked,0
8955,trickery,0
8956,tricky,0
8957,trivial,0
8958,trivialize,0
8959,trouble,0
8960,troubled,0
8961,troublemaker,0
8962,troubles,0
8963,troublesome,0
8964,troublesomely,0
8965,troubling,0
8966,troublingly,0
8967,truant,0
8968,tumble,0
8969,tumbled,0
8970,tumbles,0
8971,tumultuous,0
8972,turbulent,0
8973,turmoil,0
8974,twist,0
8975,twisted,0
8976,twists,0
8977,two-faced,0
8978,two-faces,0
8979,tyrannical,0
8980,tyrannically,0
8981,tyranny,0
8982,tyrant,0
8983,ugh,0
8984,uglier,0
8985,ugliest,0
8986,ugliness,0
8987,ugly,0
8988,ulterior,0
8989,ultimatum,0
8990,ultimatums,0
8991,ultra-hardline,0
8992,un-viewable,0
8993,unable,0
8994,unacceptable,0
8995,unacceptably,0
8996,unaccustomed,0
8997,unachievable,0
8998,unaffordable,0
8999,unappealing,0
9000,unattractive,0
9001,unauthentic,0
9002,unavailable,0
9003,unavoidably,0
9004,unbearable,0
9005,unbelievable,0
9006,unbelievably,0
9007,uncaring,0
9008,uncertain,0
9009,uncivil,0
9010,uncivilized,0
9011,unclean,0
9012,unclear,0
9013,uncollectible,0
9014,uncomfortable,0
9015,uncomfortably,0
9016,uncomfortablyuncompetitive,0
9017,uncompetitive,0
9018,uncompromising,0
9019,uncompromisingly,0
9020,unconfirmed,0
9021,unconstitutional,0
9022,uncontrolled,0
9023,unconvincing,0
9024,unconvincingly,0
9025,uncooperative,0
9026,uncouth,0
9027,uncreative,0
9028,undecided,0
9029,undefined,0
9030,undependability,0
9031,undependable,0
9032,undercut,0
9033,undercuts,0
9034,undercutting,0
9035,underdog,0
9036,underestimate,0
9037,underlings,0
9038,undermine,0
9039,undermined,0
9040,undermines,0
9041,undermining,0
9042,underpaid,0
9043,underpowered,0
9044,undersized,0
9045,undesirable,0
9046,undetermined,0
9047,undid,0
9048,undignified,0
9049,undissolved,0
9050,undocumented,0
9051,undone,0
9052,undue,0
9053,unease,0
9054,uneasily,0
9055,uneasiness,0
9056,uneasy,0
